year,statefip,state,abbrev,ins_public,ins_private,median_hhincome,race_white_wra_esi,race_black_wra_esi,race_asian_wra_esi,race_hispanic_wra_esi,supply_pct_wra_no_maternity_hosp,supply_prim_care_per_10k,supply_obgyn_per_10k,supply_rhc_fqhc_per_100k,male_vasectomy,otc,extended_supply,pharmacy_access
2018,49,Utah,UT,.21387742,.69337177,70000,.79473871,.010301129,.037838243,.12168848,.016410664,5.816915,.99229026,2.1195121,0,0,0,1
2018,50,Vermont,VT,.41026092,.54945642,59000,.90817809,.012723174,.043935113,.022090644,.31545091,11.376617,1.5469997,10.218761,1,0,1,0
2018,51,Virginia,VA,.28428945,.62745684,72000,.61425787,.17233454,.087500691,.084567167,.3375212,7.6074357,1.202774,2.1602113,0,0,0,0
2018,53,Washington,WA,.36094463,.57327539,73200,.66458213,.032944046,.13199987,.10052392,.066643551,8.4783602,.96275479,4.3659482,0,0,1,1
2018,54,West Virginia,WV,.47342223,.46004832,44100,.91806215,.038045708,.0078773778,.022542767,.3598333,7.785243,.90836543,20.267666,0,0,0,0
2018,55,Wisconsin,WI,.33285755,.60916567,60000,.82085055,.049710087,.041708227,.06431213,.059348837,7.7992182,.96758032,2.5801711,0,0,0,0
2018,56,Wyoming,WY,.27438089,.61691564,61000,.86270022,.0027336874,.0036639997,.09844137,.12849225,6.8013291,1.1279284,6.9235654,0,0,0,0
2019,1,Alabama,AL,.37107369,.52794456,51000,.63243264,.29276931,.016290931,.036044333,.43661731,6.5651927,.98706543,5.7837062,0,0,0,0
2019,2,Alaska,AK,.34130916,.5438695,72000,.61923951,.038342711,.10828527,.056351099,.3509872,9.3782415,1.060903,4.8991861,0,0,0,0
2019,4,Arizona,AZ,.38362572,.49924099,61000,.52776968,.050739367,.050748173,.3189896,.016956925,6.6943731,.97706991,2.6418171,0,0,0,0
2019,5,Arkansas,AR,.43822527,.46573535,48600,.7212218,.15273787,.024725115,.074982405,.2711727,6.7592854,.811351,7.9734836,0,0,0,0
2019,6,California,CA,.37922329,.54124022,80000,.35667524,.051373512,.19030929,.35607618,.021212427,8.0086126,1.1579343,3.6047993,0,0,1,1
2019,8,Colorado,CO,.31437263,.60499251,76500,.70835185,.031806596,.041911274,.17676462,.030130573,8.3119984,1.1914936,4.0602598,0,0,1,1
2019,9,Connecticut,CT,.37272426,.56858623,78000,.65221703,.10542388,.067973875,.14739829,.047847286,8.2853251,1.8381544,3.5006955,0,1,1,0
2019,10,Delaware,DE,.39112249,.53720921,69800,.59220427,.24620689,.060646005,.072431251,0,7.2784238,.99297142,1.6458404,0,1,1,0
2019,11,District of Columbia,DC,.3453494,.61792368,93200,.55899489,.25929013,.07059066,.076471895,0,11.886951,3.0143912,5.4756856,0,1,1,1
2019,12,Florida,FL,.36805642,.49623197,58500,.50149047,.17278616,.037082799,.25723213,.16402873,7.3400073,1.0311279,2.7340586,0,0,0,0
2019,13,Georgia,GA,.31347832,.54664665,61000,.5188219,.33512819,.053382479,.068850324,.38310474,6.6177859,1.170733,3.3295746,0,0,0,0
2019,15,Hawaii,HI,.35418808,.60389358,83000,.17219694,.018222118,.47397009,.10231101,.15896191,8.9033012,1.3626637,5.0462513,0,0,1,1
2019,16,Idaho,ID,.32193401,.57349956,60000,.81915742,.005702117,.01827386,.12617977,.21916331,6.7587595,.72098607,7.2298751,0,0,0,1
2019,17,Illinois,IL,.34018126,.58559632,68400,.6119765,.11474071,.076332413,.1698789,.091744483,8.0403957,1.2891939,5.0062556,1,0,1,0
2019,18,Indiana,IN,.34284016,.56736392,57020,.78670436,.080004826,.038026225,.068958014,.18215762,6.6323767,.97160488,4.2112141,0,0,0,0
2019,19,Iowa,IA,.36718678,.58412141,61000,.85979897,.038049091,.029847108,.059281584,.17521326,7.2956181,.6599288,8.1515121,0,0,0,0
2019,20,Kansas,KS,.30636245,.599325,60100,.77090544,.037853189,.042287242,.11153579,.13478786,7.856699,.90662062,8.5471869,0,0,0,0
2019,21,Kentucky,KY,.43000776,.50284767,52000,.85450697,.066208318,.026491854,.032384347,.41523859,6.6116986,1.0074492,12.000562,0,0,0,1
2019,22,Louisiana,LA,.44566914,.45925501,50000,.6164003,.30695799,.017009515,.037797052,.31168994,6.7847209,1.45189,7.4874306,0,0,0,0
2019,23,Maine,ME,.40345123,.51578248,57100,.90475231,.01320938,.018128209,.034147356,.099792205,11.314609,1.0593486,11.906132,0,0,1,0
2019,24,Maryland,MD,.34025651,.59930295,85400,.50239712,.30760527,.074189134,.079072565,.076345734,8.7365398,1.502136,1.6739998,1,1,1,1
2019,25,Massachusetts,MA,.36357853,.60551065,85000,.71149725,.064611107,.09747421,.09253414,.041178975,10.353725,1.3789452,1.9303595,0,1,1,0
2019,26,Michigan,MI,.38957903,.55086231,59200,.74759579,.1157453,.050186597,.056033846,.099822447,7.7522821,1.1928775,4.5505385,0,0,0,0
2019,27,Minnesota,MN,.3301008,.62078995,74600,.80602324,.048099138,.060581326,.049510859,.11082956,8.9276848,1.1570102,2.8221443,0,0,0,0
2019,28,Mississippi,MS,.39479712,.4686217,45000,.58044553,.36486176,.011970317,.024629757,.26994443,5.3087153,.99069619,14.675977,0,0,0,0
2019,29,Missouri,MO,.32627919,.56956887,57000,.78916341,.1100271,.033216693,.039886232,.1823791,7.0099449,1.0529736,9.3097744,0,0,0,0
2019,30,Montana,MT,.41112188,.50512362,56000,.89359695,.016357368,.013444046,.031814903,.15402339,8.1571512,.91568679,11.943462,0,0,0,0
2019,31,Nebraska,NE,.28465503,.63385749,62000,.79204178,.045322485,.031195998,.10726548,.19625904,7.7029123,1.052809,9.6406097,0,0,0,0
2019,32,Nevada,NV,.33637583,.54521817,62000,.44617596,.092033856,.10521118,.30295134,.038735814,5.6682467,.8292976,1.9235373,0,1,1,0
2019,33,New Hampshire,NH,.32590455,.6092692,76400,.8891964,.011864294,.041434787,.036880389,.028371321,9.0052652,1.2259244,3.6362426,0,0,1,1
2019,34,New Jersey,NJ,.32076505,.59875625,85000,.54259652,.1221175,.13393673,.17478456,.041555006,8.3504343,1.3390182,1.3855253,0,0,0,0
2019,35,New Mexico,NM,.49374509,.40474832,52500,.36606389,.018262576,.033697672,.49350101,.19484319,7.506712,.94294792,7.4961562,1,0,1,1
2019,36,New York,NY,.40013137,.5460462,71600,.58461177,.13105315,.097968102,.15555972,.062255114,8.1828861,1.5532935,2.6151094,0,0,1,0
2019,37,North Carolina,NC,.3485854,.53691465,56500,.6384449,.20966148,.044504717,.0710411,.20582409,7.1506248,1.1570578,3.0660443,0,0,0,0
2019,38,North Dakota,ND,.28029346,.64635688,61500,.85651439,.023640146,.030427029,.046041813,.42580509,7.6034622,.93004781,9.9741096,0,0,0,0
2019,39,Ohio,OH,.3757652,.55540866,58000,.80454636,.093810476,.036582291,.037662134,.1448351,7.6761723,1.0959224,3.5738409,0,0,0,0
2019,40,Oklahoma,OK,.34100831,.50631404,54700,.66811126,.064971246,.030650102,.092324063,.21493594,6.1085086,.74510044,5.2089958,0,0,0,0
2019,41,Oregon,OR,.38629839,.5406276,66200,.72676539,.017244428,.07042712,.13083017,.044520102,9.5469885,1.2472657,6.5351758,1,1,1,1
2019,42,Pennsylvania,PA,.38130045,.55787301,63000,.76850677,.094546087,.045816723,.065806948,.14006436,8.1167631,1.1626832,2.7850387,0,0,0,0
2019,44,Rhode Island,RI,.36592627,.59191155,70500,.74190992,.057075851,.052705318,.12055522,.93592429,9.85707,1.6113507,4.410007,0,0,1,0
2019,45,South Carolina,SC,.37225685,.51749289,55800,.64652181,.26464453,.021131616,.043265294,.15801527,6.7155223,1.0422107,5.3349042,0,0,0,0
2019,46,South Dakota,SD,.31254303,.59018105,58800,.87162894,.0098004453,.02379686,.041250516,.42896968,7.5206485,.90836453,12.181961,0,0,0,0
2019,47,Tennessee,TN,.36261383,.53164905,55000,.74559265,.17035913,.027120251,.033871792,.35494089,7.1482034,1.1766914,4.4364433,0,0,0,1
2019,48,Texas,TX,.28334162,.52797973,63300,.43105716,.13400149,.071468867,.33708489,.069630757,6.1853046,1.0769056,2.7662776,0,0,0,0
2019,49,Utah,UT,.20470574,.69706935,74900,.785173,.0086621651,.048396643,.12288354,.0084302537,5.8437052,.98839539,2.1925821,0,0,0,1
2019,50,Vermont,VT,.42790338,.52888274,61600,.91036987,.0086533567,.025521746,.019314518,.32353449,11.464977,1.5226228,10.484214,1,0,1,0
2019,51,Virginia,VA,.30624184,.61231577,75500,.61238557,.17522244,.090416089,.085303865,.34226605,7.6351957,1.1906749,2.202626,0,0,0,0
2019,53,Washington,WA,.35347193,.58033395,78200,.65739137,.033937879,.13516676,.11162117,.066892326,8.5065203,.95599174,4.4870634,1,1,1,1
2019,54,West Virginia,WV,.47745246,.45221904,48130,.91583306,.026869042,.017346403,.01501045,.37280357,7.8000503,.90256196,21.606531,0,0,0,1
2019,55,Wisconsin,WI,.33175009,.60870916,64000,.82367402,.048830099,.0432963,.059277341,.061403975,7.726788,.95508701,2.7337024,0,0,0,0
2019,56,Wyoming,WY,.29605761,.58031756,64010,.86709374,.001287376,.0070345905,.10064522,.1290376,6.8187842,1.1511039,7.2100577,0,0,0,0
